long,lat,baro_altitude,velocity,vertical_rate,geo_altitude,squawk,label
-73.38009991,40.76328975,-2749.786379,162.286448,-27.75011888,-2733.059432,1514.0,2
-73.33124042,40.66497384,-2588.365223,270.8959965,6.13834236,-2612.427415,1514.0,2
-73.46792099,40.69069589,-2250.033226,37.81987473,-5.219265421,-2255.494229,1514.0,2
-73.33536188,40.76210536,1538.548358,240.3329616,17.06247696,1536.562322,1514.0,2
-73.28711639,40.72236621,1009.741171,101.1833673,-20.49441787,1012.494156,1514.0,2
-73.29886773,40.68772755,1379.59379,75.18054114,-22.74878946,1381.256307,1514.0,2
-73.4365485,40.66065496,3034.598431,11.52374527,14.11074924,3007.38315,1514.0,2
-73.42974966,40.65460119,-2684.120304,129.4570491,-1.304154185,-2668.710106,1514.0,2
-73.47301718,40.77235644,2660.585568,231.0820027,15.60068225,2634.67857,1514.0,2
-73.4662637,40.7439856,816.3760452,298.0993392,5.958482705,809.6358621,1514.0,2
-73.29759205,40.73990944,2769.862261,246.7724623,9.318673771,2775.027873,1514.0,2
-73.44732999,40.75699385,2084.474902,28.90328788,-6.329878399,2074.165888,1514.0,2
-73.29677219,40.73756248,1149.704528,266.1602583,23.04860276,1150.235251,1514.0,2
-73.31867456,40.76859177,1151.731317,87.65189129,3.245414978,1158.051968,1514.0,2
-73.46710017,40.69849789,2305.378892,190.8026033,14.03877996,2286.302654,1514.0,2
-73.51025033,40.73284594,3002.822931,66.39507104,12.60239068,3016.602261,1514.0,2
-73.33466951,40.73863105,-2870.170276,92.57452656,-0.936172036,-2895.531715,1514.0,2
-73.4351305,40.67042323,-2490.252324,102.3282678,-22.02996943,-2499.531865,1514.0,2
-73.4411316,40.76464769,2323.717281,218.8440033,19.10000371,2314.388049,1514.0,2
-73.49581341,40.75417572,-1603.373098,22.78937351,21.44016314,-1594.661819,1514.0,2
-73.46435584,40.66465072,-699.1702759,121.4169722,-6.988395034,-692.5270013,1514.0,2
-73.30824699,40.72142264,-835.4398304,139.9678444,14.4691406,-836.1833378,1514.0,2
-73.30308593,40.73604204,1684.758167,249.420661,21.01329776,1688.237055,1514.0,2
-73.74576459,40.66583544,365.76,197.6456088,14.95552,327.66,2612.0,3
-73.72534414,40.67538561,480.06,201.8771598,8.77824,449.58,2612.0,3
-73.7010093,40.6794635,563.88,209.6938364,7.80288,533.4,2612.0,3
-73.67569603,40.67983169,662.94,213.0195761,9.7536,647.7,2612.0,3
-73.65026052,40.67973616,762.0,214.0111773,10.40384,746.76,2612.0,3
-73.62470261,40.68001156,876.3,215.0597439,10.40384,868.68,2612.0,3
-73.68185543,40.66549781,975.36,108.0344649,9.42848,967.74,2612.0,1
-73.66961285,40.66211705,1051.56,111.634348,6.17728,1051.56,2612.0,1
-73.65627096,40.65853224,1112.52,117.8121689,5.85216,1112.52,2612.0,1
-73.64305515,40.6550696,1158.24,123.9980798,3.90144,1158.24,2612.0,1
-73.62839497,40.65116854,1203.96,130.6778898,5.52704,1203.96,2612.0,1
-73.61362382,40.647231,1264.92,136.8508067,6.5024,1272.54,2612.0,1
-73.59748709,40.64302469,1356.36,140.9811232,11.05408,1363.98,2612.0,1
-73.58094803,40.64028498,1470.66,142.2370213,11.70432,1478.28,2612.0,1
-73.56634349,40.64106815,1592.58,141.397252,12.67968,1592.58,2612.0,1
-73.54910033,40.64627885,1722.12,139.915528,12.35456,1729.74,2612.0,1
-73.53537061,40.65367272,1844.04,139.4181206,12.35456,1851.66,2612.0,1
-73.52270466,40.66143259,1958.34,140.5449333,11.3792,1981.2,2612.0,1
-73.50963733,40.66947848,2072.64,142.132787,12.02944,2087.88,2612.0,1
-73.49633135,40.67762911,2202.18,143.5446263,12.02944,2225.04,2612.0,1
-73.48284931,40.68576403,2324.1,144.7856005,13.32992,2354.58,2612.0,1
-73.46935312,40.69383693,2461.26,145.7629664,13.0048,2484.12,2612.0,1
-73.45553362,40.70198235,2583.18,147.0158186,12.35456,2621.28,2612.0,1
-73.44183436,40.71024843,2712.72,147.7851759,13.0048,2750.82,2612.0,1
-73.42506758,40.73370981,2834.64,296.0230757,12.02944,2872.74,2612.0,3
-73.40976385,40.75791329,2948.94,297.7488813,10.40384,2994.66,2612.0,3
-73.40975468,40.75792984,3055.62,0.199122706,10.72896,3101.34,2612.0,3
-73.40950375,40.75840674,3147.06,5.695766995,5.20192,3200.4,2612.0,3
-73.408702,40.75992231,3192.78,18.11446638,4.8768,3246.12,2612.0,3
-73.74283087,40.65887051,342.9,97.02828441,6.82752,304.8,2765.0,1
-73.73185975,40.65726405,441.96,101.0682815,8.45312,403.86,2765.0,1
-73.72013193,40.65402507,525.78,100.831024,8.45312,495.3,2765.0,1
-73.70884962,40.65085971,617.22,101.3467737,9.42848,586.74,2765.0,1
-73.70018352,40.64839035,693.42,101.3506906,6.82752,670.56,2765.0,1
-73.68658547,40.64445618,769.62,101.8716032,9.7536,746.76,2765.0,1
-73.67518716,40.641357,861.06,101.8612111,7.80288,830.58,2765.0,1
-73.66371122,40.6382861,929.64,101.8651083,7.80288,906.78,2765.0,1
-73.65292905,40.63535351,1005.84,103.4045237,3.90144,982.98,2765.0,1
-73.6404721,40.63191198,1036.32,108.03324,3.57632,1021.08,2765.0,1
-73.6279366,40.62849681,1074.42,114.7221655,5.20192,1059.18,2765.0,1
-73.61440232,40.62480703,1112.52,119.866556,2.27584,1097.28,2765.0,1
-73.60085728,40.62106421,1150.62,125.524336,5.20192,1135.38,2765.0,1
-73.58684162,40.61719111,1196.34,130.154332,4.22656,1181.1,2765.0,1
-73.57161399,40.61303263,1242.06,134.7853098,4.22656,1226.82,2765.0,1
-73.55658956,40.60892743,1287.78,140.4441542,5.85216,1272.54,2765.0,1
-73.54000366,40.60605979,1333.5,144.1444181,3.2512,1310.64,2765.0,1
-73.52232394,40.60592987,1394.46,146.7617759,9.7536,1379.22,2765.0,1
-73.50553733,40.608758,1493.52,146.421463,9.10336,1478.28,2765.0,1
-73.49002094,40.61536959,1584.96,145.1899143,9.42848,1569.72,2765.0,1
-73.47688949,40.62345027,1691.64,146.9852126,12.67968,1684.02,2765.0,1
-73.46357147,40.631918,1813.56,147.9748782,11.70432,1805.94,2765.0,1
-73.44995004,40.64050298,1935.48,148.9366468,11.3792,1927.86,2765.0,1
-73.43568466,40.64941608,2049.78,149.9010723,12.02944,2049.78,2765.0,1
-73.42213225,40.65786187,2171.7,150.6056227,11.05408,2171.7,2765.0,1
-73.40818325,40.66651155,2278.38,152.015373,10.72896,2286.0,2765.0,1
-73.39415608,40.67532169,2392.68,152.6399648,11.3792,2400.3,2765.0,1
-73.38237209,40.68556147,2499.36,149.992851,9.42848,2506.98,2765.0,1
-73.3750137,40.69787782,2583.18,148.5915191,9.42848,2598.42,2765.0,1
-73.37270738,40.71086414,2689.86,146.9203789,11.05408,2705.1,2765.0,1
-73.37259388,40.7245663,2811.78,146.9338883,12.35456,2827.02,2765.0,1
-73.37284552,40.73762237,2926.08,147.5190035,10.40384,2948.94,2765.0,1
-73.37284552,40.7513427,3032.76,148.9091016,10.40384,3063.24,2765.0,1
-73.37265425,40.764393,3131.82,150.5001504,7.15264,3162.3,2765.0,1
-73.3730445,40.76525258,3177.54,10.08472166,4.22656,3215.64,2765.0,3
-73.37380774,40.76697506,3230.88,20.15780777,4.55168,3261.36,2765.0,3
-73.37495161,40.769499,3268.98,29.60567996,3.90144,3307.08,2765.0,3
-73.37659959,40.77278439,3322.32,38.99166273,5.85216,3352.8,2765.0,3
-73.37913424,40.7763802,3375.66,45.22220663,5.85216,3413.76,2765.0,3
-73.38273327,40.78009028,3436.62,51.07401475,6.17728,3474.72,2765.0,3
-73.38745035,40.78372065,3505.2,56.50338202,8.77824,3550.92,2765.0,3
-73.39313854,40.78697761,3604.26,59.90790492,10.40384,3642.36,2765.0,3
-73.39927111,40.79026624,3710.94,63.1260469,11.3792,3756.66,2765.0,3
-73.40565061,40.79381682,3832.86,66.50660082,12.35456,3886.2,2765.0,3
-73.41237586,40.79746066,3954.78,69.46249208,12.02944,4000.5,2765.0,3
-73.41936895,40.80121085,4069.08,71.97680865,12.67968,4122.42,2765.0,3
-73.42658818,40.80507442,4206.24,74.25085014,13.98016,4267.2,2765.0,3
-73.43412402,40.80908586,4335.78,77.36632772,12.35456,4404.36,2765.0,3
-73.44193218,40.81320083,4472.94,79.8952115,13.0048,4541.52,2765.0,3
-73.4498771,40.81739362,4610.1,81.32760266,14.6304,4686.3,2765.0,3
-73.45800381,40.82170832,4754.88,83.35019306,14.30528,4831.08,2765.0,3
-73.46635812,40.82613526,4892.04,85.62579491,13.98016,4975.86,2765.0,3
-73.47507622,40.83075248,5021.58,89.33453643,10.07872,5105.4,2765.0,3
-73.48402246,40.8354815,5105.4,91.61050587,6.5024,5196.84,2765.0,3
-73.49301342,40.84025562,5151.12,92.20071533,3.2512,5250.18,2765.0,3
-74.15874961,40.92826565,1973.58,66.55640996,0.0,1996.44,4275.0,1
-74.16636705,40.92726006,1973.58,67.06345338,0.0,1996.44,4275.0,1
-74.17427499,40.9262803,1965.96,67.2565442,0.0,1988.82,4275.0,1
-74.18232909,40.92519949,1965.96,67.76615985,0.0,1988.82,4275.0,1
-74.19040367,40.92407467,1965.96,68.02537189,0.0,1988.82,4275.0,1
-74.19796968,40.92319809,1965.96,67.45692926,0.0,1996.44,4275.0,1
-74.20629973,40.92223295,1965.96,67.45692926,0.0,1988.82,4275.0,1
-74.21413281,40.92115835,1965.96,67.32143993,0.0,1988.82,4275.0,1
-74.22166469,40.92007908,1965.96,66.4350201,0.0,1988.82,4275.0,1
-74.22956587,40.91902963,1965.96,65.91511369,0.0,1996.44,4275.0,1
-74.23724537,40.91798613,1965.96,65.46994716,0.0,1988.82,4275.0,1
-74.24496156,40.91700199,1965.96,65.65966287,0.0,1996.44,4275.0,1
-74.25246133,40.91604544,1965.96,65.65966287,0.0,1996.44,4275.0,1
-74.26032743,40.91497652,1965.96,65.46994716,0.0,1996.44,4275.0,1
-74.26782747,40.91401991,1965.96,65.65966287,0.0,1996.44,4275.0,1
-74.28157074,40.90826937,1965.96,131.7137394,0.0,1988.82,4275.0,3
-74.2951901,40.9024261,1965.96,131.3193257,0.0,1988.82,4275.0,3
-74.30868556,40.89649012,1965.96,130.9398943,0.0,1996.44,4275.0,3
-74.32217982,40.89064687,1965.96,130.4255051,0.0,1996.44,4275.0,3
-74.33567291,40.88489636,1965.96,129.9172278,0.0,1996.44,4275.0,3
-74.34904215,40.87905312,1965.96,129.5336894,0.0,1996.44,4275.0,3
-73.73336968,40.66763315,525.78,191.1766934,5.52704,518.16,7113.0,3
-73.70940502,40.67022733,594.36,203.7094309,6.5024,579.12,7113.0,3
-73.68409501,40.67124468,655.32,213.2803176,5.85216,647.7,7113.0,3
-73.65743985,40.6717053,716.28,224.3565721,4.55168,708.66,7113.0,3
-73.62931727,40.67207284,762.0,236.6800247,6.17728,754.38,7113.0,3
-73.5994828,40.67225447,822.96,251.0571054,5.20192,815.34,7113.0,3
-73.5680587,40.67243569,883.92,264.4322228,6.5024,876.3,7113.0,3
-73.53528956,40.67252379,967.74,275.7439036,7.47776,960.12,7113.0,3
-73.5017867,40.67270443,1082.04,281.922822,14.6304,1066.8,7113.0,3
-73.46828369,40.6729778,1226.82,281.9322093,13.65504,1219.2,7113.0,3
-73.43441368,40.6733438,1363.98,285.0316896,14.30528,1363.98,7113.0,3
-73.40029889,40.67380247,1501.14,287.1058454,12.67968,1493.52,7113.0,3
-73.56421686,40.6645856,1615.44,145.610373,10.72896,1623.06,7113.0,1
-73.54786433,40.66186192,1722.12,147.4041412,9.42848,1722.12,7113.0,1
-73.53000614,40.66290544,1828.8,146.8861496,12.35456,1836.42,7113.0,1
-73.51393226,40.66757852,1958.34,145.1370434,13.32992,1973.58,7113.0,1
-73.49887153,40.6737363,2095.5,143.9312817,12.02944,2110.74,7113.0,1
-73.48572142,40.68217161,2194.56,144.0167579,10.07872,2217.42,7113.0,1
-73.47706445,40.6927256,2308.86,142.464768,12.02944,2331.72,7113.0,1
-73.47251328,40.70512207,2438.4,139.3193758,14.95552,2468.88,7113.0,1
-73.46947434,40.71729527,2590.8,137.0952239,13.98016,2621.28,7113.0,1
-73.46670049,40.72912102,2720.34,137.3526944,12.02944,2750.82,7113.0,1
-73.46376203,40.74125387,2834.64,138.7864655,10.72896,2872.74,7113.0,1
-73.46059291,40.7536608,2941.32,140.6503444,9.7536,2971.8,7113.0,1
-73.45723209,40.76614936,3032.76,143.0357862,9.7536,3078.48,7113.0,1
-73.45379332,40.77894913,3124.2,146.1645767,5.85216,3169.92,7113.0,1
-73.4501195,40.7927772,3177.54,150.8961683,5.20192,3230.88,7113.0,1
-73.44657543,40.80599889,3230.88,156.0597905,5.52704,3284.22,7113.0,1
-73.44283962,40.82004659,3276.6,161.3001405,4.55168,3345.18,7113.0,1
-73.43896997,40.83474217,3329.94,166.0323678,4.55168,3390.9,7113.0,1
-73.43498173,40.84975989,3368.04,171.1954929,4.8768,3429.0,7113.0,1
-73.43086091,40.86522308,3429.0,175.3416549,8.128,3489.96,7113.0,1
-73.42710345,40.88099318,3520.44,178.5387519,8.128,3581.4,7113.0,1
-73.42795873,40.89715573,3589.02,179.0294686,8.128,3657.6,7113.0,1
-73.43399472,40.91255076,3688.08,177.2810151,11.3792,3756.66,7113.0,1
-73.44458334,40.92615834,3802.38,176.1322832,11.05408,3870.96,7113.0,1
-73.45887159,40.93683633,3909.06,176.0947147,10.07872,3977.64,7113.0,1
-73.47637614,40.94565775,4000.5,177.9262417,10.07872,4076.7,7113.0,1
-73.49521043,40.95470933,4107.18,178.6135936,10.72896,4191.0,7113.0,1
-73.51267138,40.9631521,4229.1,178.7254273,13.32992,4312.92,7113.0,1
-73.53091465,40.97197189,4351.02,178.7254273,10.72896,4442.46,7113.0,1
-73.54886375,40.98073126,4442.46,179.9561585,8.45312,4541.52,7113.0,1
-73.56691079,40.9895663,4533.9,181.0740573,9.42848,4640.58,7113.0,1
-73.58456093,40.99812998,4632.96,181.9627044,10.07872,4739.64,7113.0,1
-73.60289317,41.0070112,4732.02,182.4645191,9.10336,4838.7,7113.0,1
-73.62122361,41.01580125,4815.84,183.8588598,8.77824,4930.14,7113.0,1
-73.64002032,41.02484386,4907.28,184.9746338,8.77824,5021.58,7113.0,1
-73.65869797,41.03380421,4998.72,185.9791549,8.77824,5120.64,7113.0,1
-73.67762084,41.04279182,5082.54,187.3770024,8.45312,5204.46,7113.0,1
-73.68641472,41.04428191,5143.5,75.41865927,4.22656,5273.04,7113.0,3
-73.69497239,41.04574014,5166.36,73.41122479,0.97536,5295.9,7113.0,3
-73.70350912,41.04717658,5173.98,73.18577642,0.0,5311.14,7113.0,3
-73.71214355,41.04860699,5173.98,73.96788195,0.0,5311.14,7113.0,3
-73.72087615,41.05003107,5173.98,74.75400488,0.0,5311.14,7113.0,3
-73.72960894,41.05145515,5173.98,74.75400488,0.0,5303.52,7113.0,3
-73.73824393,41.05288556,5173.98,73.96788195,0.0,5295.9,7113.0,3
-73.74685853,41.05429427,5173.98,73.74843424,0.0,5303.52,7113.0,3
-73.75547332,41.05570298,5173.98,73.74843424,0.0,5303.52,7113.0,3
-73.76422733,41.05714893,5173.98,74.97286409,0.0,5311.14,7113.0,3
-73.77298153,41.05859489,5173.98,74.97286409,0.0,5303.52,7113.0,3
-74.19400639,40.63571881,548.64,111.2591453,10.72896,556.26,1563.0,1
-74.20348031,40.62850855,678.18,112.3185716,13.0048,678.18,1563.0,1
-74.21276033,40.62263193,792.48,113.6467228,12.02944,807.72,1563.0,1
-74.22619045,40.61706797,914.4,115.1803238,10.40384,922.02,1563.0,1
-74.23808138,40.6119592,1005.84,120.4150665,9.10336,1013.46,1563.0,1
-74.25108852,40.60636636,1082.04,129.1756489,4.8768,1082.04,1563.0,1
-74.26484923,40.60035997,1135.38,136.5458814,7.47776,1135.38,1563.0,1
-74.27879078,40.59424649,1280.16,137.6644839,15.28064,1295.4,1563.0,1
-74.29176232,40.58640958,1402.08,141.7860302,11.3792,1417.32,1563.0,1
-74.30086772,40.5759555,1554.48,143.3684453,16.58112,1577.34,1563.0,1
-74.30616901,40.56423914,1737.36,143.0385616,18.20672,1775.46,1563.0,1
-74.30783698,40.5508861,1897.38,145.1151601,14.6304,1927.86,1563.0,1
-74.30773278,40.53770052,2042.16,146.4946473,14.6304,2080.26,1563.0,1
-74.30771724,40.52422458,2164.08,150.0519479,11.05408,2202.18,1563.0,1
-74.30754905,40.50988331,2278.38,152.6954375,11.05408,2316.48,1563.0,1
-74.3073842,40.49642994,2377.44,155.465113,11.3792,2423.16,1563.0,1
-74.30717057,40.48198375,2522.22,156.1276094,14.6304,2567.94,1563.0,1
-74.3069293,40.46803786,2667.0,156.7906823,13.98016,2697.48,1563.0,1
-74.30630026,40.46678219,2804.16,14.90864923,13.32992,2857.5,1563.0,3
-74.30565325,40.46547408,2941.32,15.5064543,14.30528,3002.28,1563.0,3
-74.30494739,40.46405514,3078.48,16.83235667,13.65504,3139.44,1563.0,3
-74.30376256,40.46164855,3169.92,28.51187058,4.8768,3223.26,1563.0,3
-74.30188193,40.45784078,3177.54,45.13020054,0.65024,3230.88,1563.0,3
-74.29946835,40.45293315,3208.02,58.13579852,3.90144,3261.36,1563.0,3
-74.2965221,40.44698357,3238.5,70.53969662,3.2512,3284.22,1563.0,3
-74.2937499,40.44016998,3284.22,79.13510651,4.22656,3352.8,1563.0,3
-74.29257296,40.4326163,3322.32,84.39261188,4.22656,3383.28,1563.0,3
-74.10907726,40.45668439,10058.4,261.1678722,-0.32512,10386.06,1311.0,1
-74.08022031,40.46550038,10058.4,261.2063764,-0.65024,10386.06,1311.0,1
-74.0519147,40.47397571,10058.4,261.6745588,0.32512,10386.06,1311.0,1
-74.02285946,40.48264109,10058.4,262.0601166,-0.32512,10386.06,1311.0,1
-73.9951614,40.49117507,10058.4,262.6210167,0.0,10386.06,1311.0,1
-73.96562304,40.50013026,10058.4,262.6996083,0.0,10378.44,1311.0,1
-73.93691449,40.50866076,10058.4,263.1721738,0.32512,10378.44,1311.0,1
-73.9077792,40.51752901,10058.4,263.0424161,-0.32512,10378.44,1311.0,1
-73.87932521,40.52618884,10050.78,263.0424161,0.0,10370.82,1311.0,1
-73.8494042,40.53503746,10058.4,262.8325561,0.65024,10378.44,1311.0,1
-73.82925048,40.54851515,10058.4,226.3443475,-0.32512,10378.44,1311.0,3
-73.80931962,40.56214078,10058.4,226.0063489,0.0,10378.44,1311.0,3
-73.78239134,40.80694076,396.24,153.1212125,-0.32512,381.0,240.0,3
-73.79451898,40.796739,396.24,152.2649957,0.65024,381.0,240.0,3
-73.80627729,40.78644454,411.48,150.9943532,1.30048,396.24,240.0,3
-73.82085119,40.77958105,434.34,144.1802161,2.60096,419.1,240.0,3
-73.83689383,40.77587043,457.2,140.9276123,1.6256,441.96,240.0,3
-73.85281305,40.77188163,487.68,140.8825347,2.92608,472.44,240.0,3
-73.86885375,40.76780007,525.78,142.183983,3.57632,518.16,240.0,3
-73.88526071,40.76344024,556.26,146.1057188,2.92608,541.02,240.0,3
-73.90154419,40.75917317,579.12,144.7956535,2.27584,571.5,240.0,3
-73.91745925,40.7545352,609.6,143.3075156,2.27584,601.98,240.0,3
-73.93374039,40.74961897,609.6,147.3071565,-0.65024,594.36,240.0,3
-73.94965311,40.74470279,609.6,144.4442961,0.0,594.36,240.0,3
-73.96544223,40.73969389,609.6,143.8862254,-0.32512,601.98,240.0,3
-73.98110782,40.73487048,609.6,142.150475,0.0,594.36,240.0,3
-73.99713943,40.73013976,609.6,144.6383802,-0.97536,594.36,240.0,3
-74.01329288,40.72791293,601.98,138.0398106,0.0,586.74,240.0,3
-74.02932402,40.72819003,594.36,134.8196668,-1.30048,579.12,240.0,3
-74.0452329,40.72865263,563.88,133.854335,-2.92608,548.64,240.0,3
-74.06016302,40.72976452,525.78,126.130087,-4.8768,510.54,240.0,3
-74.07399189,40.73050559,487.68,116.5553463,-2.60096,472.44,240.0,3
-74.08684172,40.73050488,441.96,108.03324,-5.20192,426.72,240.0,3
-74.09920171,40.72874221,396.24,105.7404571,-5.52704,373.38,240.0,3
-74.11058187,40.7239193,342.9,109.6284871,-5.52704,320.04,240.0,3
-74.12037023,40.71696357,297.18,112.8263775,-5.20192,274.32,240.0,3
-74.12942338,40.70898779,274.32,116.7323202,-0.97536,251.46,1200.0,3
-74.1379861,40.70073384,251.46,116.5008388,-1.95072,228.6,1200.0,3
-74.14630306,40.691738,243.84,121.8830644,-0.32512,220.98,1200.0,3
-74.15315132,40.68200036,243.84,122.437672,-0.65024,220.98,1200.0,3
-74.15791988,40.67142818,228.6,123.9671282,-0.65024,220.98,1200.0,3
-74.15999815,40.66067061,243.84,120.6258743,0.0,220.98,1200.0,3
-74.16280947,40.64982029,243.84,122.6838389,1.30048,228.6,1200.0,3
-74.1652537,40.63896998,266.7,122.1260151,0.97536,251.46,1200.0,3
-74.16843069,40.62830512,251.46,121.3084696,-1.6256,228.6,1200.0,3
-74.17282891,40.61791843,243.84,121.0420156,-0.32512,220.98,1200.0,3
-74.17979187,40.60929364,251.46,112.2289977,1.95072,236.22,1200.0,3
-74.1845554,40.60085442,259.08,101.8651083,0.65024,243.84,1200.0,3
-74.17551792,40.59334233,243.84,112.8826594,-2.60096,228.6,1200.0,3
-73.9726772,40.70542507,220.98,49.36786467,-2.60096,205.74,1200.0,1
-73.97191097,40.71015179,152.4,48.04477319,-6.5024,129.54,1200.0,1
-73.97049856,40.71383006,129.54,46.9160518,-2.27584,106.68,1200.0,1
-73.96728466,40.71689958,91.44,48.80444306,-4.22656,68.58,1200.0,1
-73.96728466,40.71689958,68.58,47.28968932,-2.92608,68.58,1200.0,1
-73.96728466,40.71689958,22.86,44.26012608,-3.57632,0.0,1200.0,1
-73.96728466,40.71689958,22.86,44.26012608,-3.57632,0.0,1200.0,1
-73.96728466,40.71689958,22.86,44.26012608,-3.57632,0.0,1200.0,1
-73.96728466,40.71689958,22.86,44.26012608,-3.57632,0.0,1200.0,1
-73.96728466,40.71689958,22.86,44.26012608,-3.57632,0.0,1200.0,1
-73.96728466,40.71689958,22.86,44.26012608,-3.57632,0.0,1200.0,1
-73.96728466,40.71689958,22.86,44.26012608,-3.57632,0.0,1200.0,1
-73.96728466,40.71689958,22.86,44.26012608,-3.57632,0.0,1200.0,1
-73.96728466,40.71689958,22.86,44.26012608,-3.57632,0.0,1200.0,1
-73.96728466,40.71689958,22.86,44.26012608,-3.57632,0.0,1200.0,1
-73.96728466,40.71689958,22.86,44.26012608,-3.57632,0.0,1200.0,1
-73.96728466,40.71689958,22.86,44.26012608,-3.57632,0.0,1200.0,1
-73.96728466,40.71689958,22.86,44.26012608,-3.57632,0.0,1200.0,1
-73.96728466,40.71689958,22.86,44.26012608,-3.57632,0.0,1200.0,1
-73.96728466,40.71689958,22.86,44.26012608,-3.57632,0.0,1200.0,1
-73.96728466,40.71689958,22.86,44.26012608,-3.57632,0.0,1200.0,1
-73.96728466,40.71689958,22.86,44.26012608,-3.57632,0.0,1200.0,1
-73.96728466,40.71689958,22.86,44.26012608,-3.57632,0.0,1200.0,1
-73.96728466,40.71689958,22.86,44.26012608,-3.57632,0.0,1200.0,1
-73.96728466,40.71689958,22.86,44.26012608,-3.57632,0.0,1200.0,1
-73.96728466,40.71689958,22.86,44.26012608,-3.57632,0.0,1200.0,1
-73.96728466,40.71689958,22.86,44.26012608,-3.57632,0.0,1200.0,1
-73.95859573,40.67858054,914.4,197.7660844,-2.60096,922.02,7353.0,3
-73.94587545,40.69295416,906.78,192.0496004,0.32512,914.4,7353.0,3
-73.93339711,40.70723506,906.78,190.052074,0.32512,914.4,7353.0,3
-73.92005967,40.72095945,876.3,189.1167795,-5.20192,883.92,7353.0,3
-73.90500648,40.73282887,838.2,182.6471823,-6.17728,838.2,7353.0,3
-73.88970603,40.74367815,784.86,176.1593275,-5.85216,784.86,7353.0,3
-73.87477037,40.75443474,731.52,173.2080311,-6.17728,731.52,7353.0,3
-73.8594652,40.76417117,685.8,167.9641934,-5.20192,685.8,7353.0,3
-73.84121996,40.76954851,632.46,164.5095069,-5.20192,632.46,7353.0,3
-73.82309621,40.77307111,594.36,157.2146251,-3.90144,586.74,7353.0,3
-73.80546149,40.77613011,548.64,152.0005741,-6.17728,548.64,7353.0,3
-73.88056823,40.72164911,510.54,75.38491829,-3.90144,502.92,7353.0,1
-73.87177627,40.72086168,472.44,73.99593397,-4.8768,464.82,7353.0,1
-73.86355135,40.72009539,434.34,75.49892931,-4.22656,426.72,7353.0,1
-73.85419786,40.71925763,381.0,73.99593397,-4.55168,381.0,7353.0,1
-73.84571359,40.72031438,327.66,71.40401179,-4.22656,320.04,7353.0,1
-73.83958344,40.72359771,297.18,69.49755738,-1.6256,289.56,7353.0,1
-73.83248097,40.72773184,266.7,67.07529124,-4.8768,251.46,7353.0,1
-73.82868464,40.73270223,228.6,64.78727266,-3.57632,213.36,7353.0,1
-73.82768309,40.73845018,190.5,64.28080195,-2.92608,175.26,7353.0,1
-73.82691291,40.74449327,160.02,63.75993284,-5.20192,144.78,7353.0,1
-73.82928184,40.74967763,114.3,63.63320851,-4.55168,106.68,7353.0,1
-73.83333669,40.75450634,76.2,61.63459936,-4.22656,60.96,7353.0,1
-73.83743614,40.75865152,38.1,62.0688998,-3.90144,30.48,7353.0,1
-73.83743614,40.75865152,30.48,62.0688998,-3.90144,30.48,7353.0,1
-73.83743614,40.75865152,30.48,62.0688998,-3.90144,30.48,7353.0,1
-73.85022085,40.77097639,-7.62,39.97133876,0.0,-22.86,7353.0,1
-73.85235765,40.7730015,0.0,24.70402726,0.0,-22.86,7353.0,1
-74.20253136,40.63433312,571.5,218.5436585,13.65504,541.02,1176.0,3
-74.20503442,40.63624724,708.66,113.4789303,13.0048,678.18,1176.0,1
-74.21477261,40.63003763,845.82,116.3883363,16.256,815.34,1176.0,1
-74.22435962,40.62380895,990.6,119.3243959,14.30528,967.74,1176.0,1
-74.23756419,40.61577362,1104.9,125.8128521,8.128,1089.66,1176.0,1
-74.24971948,40.60903792,1211.58,131.980706,13.98016,1196.34,1176.0,1
-74.26280754,40.60208168,1356.36,136.2965957,13.0048,1333.5,1176.0,1
-74.27589981,40.59492977,1493.52,140.6907937,16.90624,1478.28,1176.0,1
-74.29005416,40.58686377,1638.3,143.1162497,10.72896,1630.68,1176.0,1
-74.30196075,40.57773489,1729.74,143.8650717,7.47776,1729.74,1176.0,1
-74.3099637,40.56622648,1805.94,146.9636046,9.42848,1798.32,1176.0,1
-74.3125822,40.55309013,1958.34,148.5113491,20.15744,1950.72,1176.0,1
-74.31100465,40.53978408,2156.46,148.8984375,17.55648,2156.46,1176.0,1
-74.30885118,40.52645113,2316.48,151.8481489,15.60576,2316.48,1176.0,1
-74.30753605,40.51243129,2468.88,153.8290789,14.6304,2476.5,1176.0,1
-74.30704167,40.49858183,2621.28,155.4285086,16.90624,2628.9,1176.0,1
-74.30674117,40.48488224,2804.16,155.3484597,18.85696,2811.78,1176.0,1
-74.30670945,40.47036401,2964.18,157.2163085,14.6304,2987.04,1176.0,1
-74.30670481,40.45662365,3116.58,159.3257237,16.58112,3147.06,1176.0,1
-74.30571419,40.45460213,3261.36,23.93636328,10.72896,3291.84,1176.0,3
-74.30419995,40.45153609,3352.8,36.33937981,7.47776,3398.52,1176.0,3
-74.30212569,40.44740062,3429.0,49.11005252,8.128,3474.72,1176.0,3
-74.29957995,40.4422757,3512.82,60.78629286,9.42848,3550.92,1176.0,3
-74.29653348,40.43613457,3596.64,72.82818278,7.80288,3642.36,1176.0,3
-74.29323925,40.42926332,3695.7,81.15127839,13.65504,3749.04,1176.0,3
